2호선,신정네거리,52,1,12688,1194,18626,3924,54312,5932,46911,13060,26773,9107,18230,8171,16245,9239,16293,10385,14636,12067,12711,12906,12345,16062,13096,19904,14228,26676,14662,40286,9959,40174,7473,25693,6138,23489,4705,23883,2278,16722,368,4985,1,306,0,0,0,0
2호선,용두,4,0,1065,181,1725,1136,5115,2539,7780,6492,3834,3745,3608,3420,3759,3682,3930,3519,4097,4151,4307,4123,4345,4398,4461,4751,4696,5028,5821,6891,3456,5944,2307,3422,1823,3376,1590,2838,615,2047,76,622,0,2,0,0,0,0
3호선,지축,0,0,436,147,1847,1146,6000,1885,6748,2332,4400,2158,2631,1830,2066,1946,2324,1770,2059,1757,1990,1870,2253,2475,2613,2891,2417,3227,2718,4902,1384,4677,753,3110,445,2654,156,2165,91,1195,31,171,0,0,0,0,0,0
3호선,구파발,53,2,9469,1764,32742,19617,90682,20910,81485,25002,45798,20544,30485,17564,24724,14742,24183,14736,23680,15788,20910,16920,23023,18953,31482,23561,34074,27741,26239,43280,15874,49544,10653,32195,8516,31611,6254,32498,2929,23780,427,7702,2,221,0,1,0,0
3호선,연신내,308,32,30738,2324,63942,15855,168790,35568,186941,43860,105074,44211,71325,38855,64888,38134,67734,40932,63940,47646,55727,51625,57300,60939,68843,74698,66797,89039,63579,135533,45685,149284,37107,96164,34562,87570,30675,86794,14954,59580,2306,20013,0,4,0,0,0,0
3호선,불광,15,2,12641,1322,25759,7804,72129,12136,79339,36998,43355,39915,30621,32222,28593,28430,28871,32902,31705,35800,30568,34676,30614,35218,34338,41531,36647,45693,38510,66532,25664,67613,20407,41792,18135,37087,15095,34636,6471,23012,893,6889,0,0,0,0,0,0
3호선,녹번,77,2,10180,860,24256,5969,62739,8276,68319,20019,38645,13464,25010,10938,21562,10217,20571,11817,19206,13752,16914,14494,16192,16532,16647,22090,18907,25622,21116,38937,12284,43627,8868,29294,7820,26633,5498,27479,2518,17675,252,4711,0,0,0,0,0,0
3호선,홍제,53,4,12160,1533,28722,8669,80099,14524,89427,32716,52730,27906,37402,22852,34889,20908,34158,22995,32700,25772,29995,27138,29420,31471,30811,37261,33246,42928,35418,61437,21255,62669,16667,39275,13891,37009,11250,38130,5022,24168,544,6702,0,0,0,0,0,0
3호선,무악재,9,3,2443,214,6829,2227,19183,3182,19897,6196,11780,4777,8367,3783,7523,3850,6662,4437,6632,5015,5545,5410,4907,6661,5237,8508,6036,9675,7056,13805,4316,14739,3201,10210,2642,9676,1758,9870,854,6790,132,1869,0,0,0,0,0,0
3호선,독립문,207,13,6071,720,7144,6127,18600,18995,22130,20225,16211,18256,12757,15703,13019,11693,14712,11636,14467,13150,14516,12347,16594,13033,17789,13793,17235,15883,17778,17791,10596,16115,7495,10828,5836,10020,5455,9490,1663,6970,246,3222,0,1138,0,0,0,0
3호선,경복궁,60,6,3136,2161,7574,17234,17877,59371,26918,144617,24729,84456,21210,60365,28368,55018,35108,49806,42342,50946,49175,45529,55897,40212,68641,36113,73190,37851,118714,41892,57227,30855,43505,16587,45104,14309,35315,13593,13701,8926,1794,2716,1,51,0,0,0,0
3호선,안국,38,0,2149,2059,3865,24164,7949,128153,12843,121715,12502,90545,14914,73403,28065,72092,40247,60501,45796,57365,51874,51993,60175,43251,75156,38151,88049,36576,143021,36179,70267,21375,53439,10706,54987,7977,40021,7347,11770,4509,1248,1464,0,0,0,0,0,0
3호선,종로3가,15,1,917,669,1412,4756,1967,13055,2913,46077,4536,43513,6678,30910,8288,23098,9543,23212,11536,26430,14071,23923,17285,19238,20824,16638,25708,16518,40199,16937,36593,11931,17437,6144,14512,4654,11256,4207,5235,3074,634,948,0,10,1,0,0,0
3호선,을지로3가,4,0,782,913,1082,8488,1803,34583,3617,80339,6169,39484,7950,20082,9465,17240,10102,15257,13182,15166,15426,13324,16113,13112,16600,12252,24228,12200,56670,12971,36022,8162,19888,3870,16917,3269,12299,2614,5800,2205,1109,662,0,12,0,0,0,0
3호선,충무로,0,0,0,0,0,0,0,0,2,0,2,0,3,0,2,0,0,0,4,0,2,0,2,0,15,0,8,0,5,0,1,0,4,0,6,0,1,0,1,0,1,0,1,0,0,0,0,0
